254868875725, 021112102012220110101010200222  
257830524934, 021122010022001022221002110111  
239839921184, 021000012122002112010121022112  
247352394714, 021021022022110212110001120201  
239364302202, 020222110021220020121010110211  
255018782162, 021112120211120022011201200020  
236016118032, 020211221222011011101100200202  
256309486805, 021120201202221011221010100210  
237862539299, 020220212011001120122011011022  
264491059696, 021212012100011212200200021211  
219522136825, 020020121220211011201210020112  
203286073346, 012121201211120201021020002021  
222881299048, 020101101212212001112200100222  
219206285989, 020020021110011222211110202210  
236773640066, 020212122021011111020010201022  
212174915757, 012220220122200111210100101210  
200796270850, 012112110201022100012021010222  
227988956675, 020120010112112211002122010022  
241908414475, 021002022222111110201001120120  
234701304637, 020210211202121200101021221001  
259300526372, 021200120021012112021112012002  
